1,R131187,Geoscience,CE2104,E1S1,CE
336,R131414,Mobile Application Development  Lab,CS3701,E3S1,CS
337,R131487,Compiler Design,CS3601,E3S1,CS
338,R131487,Mobile Application Development ,CS3101,E3S1,CS
339,R131487,Mobile Application Development  Lab,CS3701,E3S1,CS
340,R131512,Mobile Application Development ,CS3101,E3S1,CS
341,R131512,Mobile Application Development  Lab,CS3701,E3S1,CS
342,R131512,Web Technologies ,CS3102,E3S1,CS
343,R131655,Mobile Application Development ,CS3101,E3S1,CS
344,R131655,Mobile Application Development  Lab,CS3701,E3S1,CS
345,R131655,Web Technologies ,CS3102,E3S1,CS
346,R131672,Web Technologies ,CS3102,E3S1,CS
347,R131726,Compiler Design,CS3601,E3S1,CS
348,R131726,Mobile Application Development ,CS3101,E3S1,CS
349,R131726,Mobile Application Development  Lab,CS3701,E3S1,CS
350,R131726,Web Technologies ,CS3102,E3S1,CS
351,R131794,Compiler Design,CS3601,E3S1,CS
352,R131794,Mobile Application Development  Lab,CS3701,E3S1,CS
353,R131930,Web Technologies ,CS3102,E3S1,CS
354,R131976,Mobile Application Development  Lab,CS3701,E3S1,CS
355,R131976,Web Technologies Lab,CS3702,E3S1,CS
356,R131985,Compiler Design,CS3601,E3S1,CS
357,R131993,Mobile Application Development  Lab,CS3701,E3S1,CS
358,R131993,Web Technologies Lab,CS3702,E3S1,CS
359,R131038,Engineering Mathematics-I,MA1101,E1S1,EC
360,R131045,Engineering Mathematics-I,MA1101,E1S1,EC
361,R131046,Engineering Physics,PH1101,E1S1,EC
362,R131056,Engineering Mathematics-I,MA1101,E1S1,EC
363,R131059,Engineering Mathematics-I,MA1101,E1S1,EC
364,R131174,Electrical Technology,EE1101,E1S1,EC
365,R131212,Engineering Mathematics-I,MA1101,E1S1,EC
366,R131226,Engineering Mathematics-I,MA1101,E1S1,EC
367,R131249,Engineering Mathematics-I,MA1101,E1S1,EC
368,R131265,Electrical Technology,EE1101,E1S1,EC
369,R131265,Electronics Devices and Circuits,EC1102,E1S1,EC
370,R131265,Engineering Physics,PH1101,E1S1,EC
371,R131265,Electrical Technology Lab,EE1701,E1S1,EC
372,R131265,Electronics Devices and Circuits Lab,EC1703,E1S1,EC
373,R131265,Engineering Physics Lab,PH1701,E1S1,EC
374,R131265,Engineering Mathematics-I,MA1101,E1S1,EC
375,R131286,Engineering Mathematics-I,MA1101,E1S1,EC
376,R131306,Electronics Devices and Circuits,EC1102,E1S1,EC
377,R131306,Engineering Physics,PH1101,E1S1,EC
378,R131306,Engineering Mathematics-I,MA1101,E1S1,EC
379,R131314,Engineering Mathematics-I,MA1101,E1S1,EC
380,R131317,Electronics Devices and Circuits,EC1102,E1S1,EC
381,R131333,Engineering Mathematics-I,MA1101,E1S1,EC
382,R131337,Engineering Mathematics-I,MA1101,E1S1,EC
383,R131349,Electronics Devices and Circuits,EC1102,E1S1,EC
384,R131349,Engineering Mathematics-I,MA1101,E1S1,EC
385,R131353,Electronics Devices and Circuits,EC1102,E1S1,EC
386,R131418,Electronics Devices and Circuits,EC1102,E1S1,EC
387,R131418,Engineering Mathematics-I,MA1101,E1S1,EC
388,R131421,Engineering Mathematics-I,MA1101,E1S1,EC
389,R131452,Engineering Mathematics-I,MA1101,E1S1,EC
390,R131458,Engineering Mathematics-I,MA1101,E1S1,EC
391,R131462,Engineering Mathematics-I,MA1101,E1S1,EC
392,R131468,Engineering Mathematics-I,MA1101,E1S1,EC
393,R131492,Engineering Mathematics-I,MA1101,E1S1,EC
394,R131496,Engineering Physics,PH1101,E1S1,EC
395,R131496,Engineering Mathematics-I,MA1101,E1S1,EC
396,R131533,Electronics Devices and Circuits,EC1102,E1S1,EC
397,R131533,Engineering Mathematics-I,MA1101,E1S1,EC
398,R131544,Engineering Mathematics-I,MA1101,E1S1,EC
399,R131546,Electronics Devices and Circuits,EC1102,E1S1,EC
400,R131648,Electrical Technology,EE1101,E1S1,EC
401,R131648,Engineering Mathematics-I,MA1101,E1S1,EC
402,R131658,Engineering Mathematics-I,MA1101,E1S1,EC
403,R131669,Engineering Mathematics-I,MA1101,E1S1,EC
404,R131670,Engineering Mathematics-I,MA1101,E1S1,EC
405,R131679,Engineering Mathematics-I,MA1101,E1S1,EC
406,R131692,Electrical Technology,EE1101,E1S1,EC
407,R131692,Electronics Devices and Circuits,EC1102,E1S1,EC
408,R131692,Engineering Physics,PH1101,E1S1,EC
409,R131692,Electrical Technology Lab,EE1701,E1S1,EC
410,R131692,Electronics Devices and Circuits Lab,EC1703,E1S1,EC
411,R131692,Engineering Physics Lab,PH1701,E1S1,EC
412,R131692,Engineering Mathematics-I,MA1101,E1S1,EC
413,R131700,Engineering Mathematics-I,MA1101,E1S1,EC
414,R131774,Engineering Mathematics-I,MA1101,E1S1,EC
415,R131785,Engineering Mathematics-I,MA1101,E1S1,EC
416,R131792,Electronics Devices and Circuits,EC1102,E1S1,EC
417,R131792,Engineering Mathematics-I,MA1101,E1S1,EC
418,R131800,Engineering Mathematics-I,MA1101,E1S1,EC
419,R131806,Engineering Mathematics-I,MA1101,E1S1,EC
420,R131813,Electronics Devices and Circuits,EC1102,E1S1,EC
421,R131834,Engineering Mathematics-I,MA1101,E1S1,EC
422,R131838,Engineering Mathematics-I,MA1101,E1S1,EC
423,R131843,Electrical Technology,EE1101,E1S1,EC
424,R131843,Electronics Devices and Circuits,EC1102,E1S1,EC
425,R131843,Engineering Mathematics-I,MA1101,E1S1,EC
426,R131849,Electronics Devices and Circuits,EC1102,E1S1,EC
427,R131849,Engineering Mathematics-I,MA1101,E1S1,EC
428,R131852,Engineering Mathematics-I,MA1101,E1S1,EC
429,R131853,Engineering Mathematics-I,MA1101,E1S1,EC
430,R131859,Engineering Mathematics-I,MA1101,E1S1,EC
431,R131883,Engineering Mathematics-I,MA1101,E1S1,EC
432,R131905,Electronics Devices and Circuits,EC1102,E1S1,EC
433,R131906,Engineering Mathematics-I,MA1101,E1S1,EC
434,R131923,Electrical Technology,EE1101,E1S1,EC
435,R131923,Electronics Devices and Circuits,EC1102,E1S1,EC
436,R131923,Engineering Mathematics-I,MA1101,E1S1,EC
437,R131934,Electronics Devices and Circuits,EC1102,E1S1,EC
438,R131934,Engineering Mathematics-I,MA1101,E1S1,EC
439,R131941,Electronics Devices and Circuits,EC1102,E1S1,EC
440,R131941,Engineering Mathematics-I,MA1101,E1S1,EC
441,R131038,Probability and Stochastic Processes,MA2204,E2S1,EC
442,R131038,Signals & Systems,EC2202,E2S1,EC
443,R131046,Analog Electronic Circuits - II,EC2104,E2S1,EC
444,R131046,Probability and Stochastic Processes,MA2204,E2S1,EC
445,R131047,Signals & Systems,EC2202,E2S1,EC
446,R131056,Analog Electronic Circuits - II,EC2104,E2S1,EC
447,R131110,Signals & Systems,EC2202,E2S1,EC
448,R131177,Analog Electronic Circuits - II,EC2104,E2S1,EC
449,R131177,Object Oriented Programming through Java,EC2105,E2S1,EC
450,R131177,Probability and Stochastic Processes,MA2204,E2S1,EC
451,R131222,Analog Electronic Circuits - II,EC2104,E2S1,EC
452,R131249,Analog Electronic Circuits - II,EC2104,E2S1,EC
453,R131249,Object Oriented Programming through Java,EC2105,E2S1,EC
454,R131249,Probability and Stochastic Processes,MA2204,E2S1,EC
455,R131249,Signals & Systems,EC2202,E2S1,EC
456,R131249,Switching Circuits and Logic Design,CS2201,E2S1,EC
457,R131251,Analog Electronic Circuits - II,EC2104,E2S1,EC
458,R131304,Analog Electronic Circuits - II,EC2104,E2S1,EC
459,R131304,Analog Electronic Circuits - II Lab,EC2703,E2S1,EC
460,R131304,Object Oriented Programming through Java,EC2105,E2S1,EC
461,R131304,Probability and Stochastic Processes,MA2204,E2S1,EC
462,R131304,Signals & Systems,EC2202,E2S1,EC
463,R131304,Switching Circuits and Logic Design,CS2201,E2S1,EC
464,R131304,Switching Circuits and Logic Design Lab,CS2801,E2S1,EC
465,R131306,Analog Electronic Circuits - II,EC2104,E2S1,EC
466,R131306,Object Oriented Programming through Java,EC2105,E2S1,EC
467,R131306,Probability and Stochastic Processes,MA2204,E2S1,EC
468,R131306,Signals & Systems,EC2202,E2S1,EC
469,R131314,Analog Electronic Circuits - II,EC2104,E2S1,EC
470,R131314,Probability and Stochastic Processes,MA2204,E2S1,EC
471,R131314,Signals & Systems,EC2202,E2S1,EC
472,R131317,Probability and Stochastic Processes,MA2204,E2S1,EC
473,R131317,Switching Circuits and Logic Design,CS2201,E2S1,EC
474,R131317,Switching Circuits and Logic Design Lab,CS2801,E2S1,EC
475,R131318,Analog Electronic Circuits - II,EC2104,E2S1,EC
476,R131318,Probability and Stochastic Processes,MA2204,E2S1,EC
477,R131318,Signals & Systems,EC2202,E2S1,EC
478,R131318,Switching Circuits and Logic Design,CS2201,E2S1,EC
479,R131353,Probability and Stochastic Processes,MA2204,E2S1,EC
480,R131418,Analog Electronic Circuits - II,EC2104,E2S1,EC
481,R131418,Analog Electronic Circuits - II Lab,EC2703,E2S1,EC
482,R131418,Object Oriented Programming through Java,EC2105,E2S1,EC
483,R131418,Probability and Stochastic Processes,MA2204,E2S1,EC
484,R131418,Signals & Systems,EC2202,E2S1,EC
485,R131418,Switching Circuits and Logic Design,CS2201,E2S1,EC
486,R131418,Switching Circuits and Logic Design Lab,CS2801,E2S1,EC
487,R131461,Analog Electronic Circuits - II,EC2104,E2S1,EC
488,R131462,Object Oriented Programming through Java,EC2105,E2S1,EC
489,R131462,Signals & Systems,EC2202,E2S1,EC
490,R131496,Signals & Systems,EC2202,E2S1,EC
491,R131531,Analog Electronic Circuits - II,EC2104,E2S1,EC
492,R131533,Object Oriented Programming through Java,EC2105,E2S1,EC
493,R131533,Probability and Stochastic Processes,MA2204,E2S1,EC
494,R131533,Signals & Systems,EC2202,E2S1,EC
495,R131533,Switching Circuits and Logic Design,CS2201,E2S1,EC
496,R131546,Analog Electronic Circuits - II,EC2104,E2S1,EC
497,R131648,Probability and Stochastic Processes,MA2204,E2S1,EC
498,R131648,Switching Circuits and Logic Design,CS2201,E2S1,EC
499,R131774,Probability and Stochastic Processes,MA2204,E2S1,EC
500,R131792,Analog Electronic Circuits - II,EC2104,E2S1,EC
501,R131792,Probability and Stochastic Processes,MA2204,E2S1,EC
502,R131792,Switching Circuits and Logic Design,CS2201,E2S1,EC
503,R131806,Analog Electronic Circuits - II,EC2104,E2S1,EC
504,R131838,Analog Electronic Circuits - II,EC2104,E2S1,EC
505,R131838,Probability and Stochastic Processes,MA2204,E2S1,EC
506,R131838,Signals & Systems,EC2202,E2S1,EC
507,R131843,Analog Electronic Circuits - II,EC2104,E2S1,EC
508,R131843,Object Oriented Programming through Java,EC2105,E2S1,EC
509,R131843,Probability and Stochastic Processes,MA2204,E2S1,EC
510,R131843,Signals & Systems,EC2202,E2S1,EC
511,R131843,Switching Circuits and Logic Design,CS2201,E2S1,EC
512,R131849,Analog Electronic Circuits - II,EC2104,E2S1,EC
513,R131849,Object Oriented Programming through Java,EC2105,E2S1,EC
514,R131849,Probability and Stochastic Processes,MA2204,E2S1,EC
515,R131849,Signals & Systems,EC2202,E2S1,EC
516,R131849,Switching Circuits and Logic Design,CS2201,E2S1,EC
517,R131859,Analog Electronic Circuits - II,EC2104,E2S1,EC
518,R131859,Signals & Systems,EC2202,E2S1,EC
519,R131883,Analog Electronic Circuits - II,EC2104,E2S1,EC
520,R131883,Analog Electronic Circuits - II Lab,EC2703,E2S1,EC
521,R131883,Probability and Stochastic Processes,MA2204,E2S1,EC
522,R131883,Signals & Systems,EC2202,E2S1,EC
523,R131883,Switching Circuits and Logic Design Lab,CS2801,E2S1,EC
524,R131905,Object Oriented Programming through Java,EC2105,E2S1,EC
525,R131905,Probability and Stochastic Processes,MA2204,E2S1,EC
526,R131905,Signals & Systems,EC2202,E2S1,EC
527,R131905,Switching Circuits and Logic Design,CS2201,E2S1,EC
528,R131906,Analog Electronic Circuits - II,EC2104,E2S1,EC
529,R131906,Object Oriented Programming through Java,EC2105,E2S1,EC
530,R131906,Probability and Stochastic Processes,MA2204,E2S1,EC
531,R131919,Signals & Systems,EC2202,E2S1,EC
532,R131922,Signals & Systems,EC2202,E2S1,EC
533,R131923,Analog Electronic Circuits - II,EC2104,E2S1,EC
534,R131923,Analog Electronic Circuits - II Lab,EC2703,E2S1,EC
535,R131923,Object Oriented Programming through Java,EC2105,E2S1,EC
536,R131923,Probability and Stochastic Processes,MA2204,E2S1,EC
537,R131923,Signals & Systems,EC2202,E2S1,EC
538,R131923,Switching Circuits and Logic Design,CS2201,E2S1,EC
539,R131923,Switching Circuits and Logic Design Lab,CS2801,E2S1,EC
540,R131934,Analog Electronic Circuits - II,EC2104,E2S1,EC
541,R131934,Object Oriented Programming through Java,EC2105,E2S1,EC
542,R131934,Probability and Stochastic Processes,MA2204,E2S1,EC
543,R131934,Signals & Systems,EC2202,E2S1,EC
544,R131934,Switching Circuits and Logic Design,CS2201,E2S1,EC
545,R131941,Analog Electronic Circuits - II,EC2104,E2S1,EC
546,R131941,Object Oriented Programming through Java,EC2105,E2S1,EC
547,R131941,Probability and Stochastic Processes,MA2204,E2S1,EC
548,R131941,Signals & Systems,EC2202,E2S1,EC
549,R131941,Switching Circuits and Logic Design,CS2201,E2S1,EC
550,R131941,Switching Circuits and Logic Design Lab,CS2801,E2S1,EC
551,R131038,Digital Communications Lab,EC3702,E3S1,EC
552,R131038,Linear Control Systems,EC3101,E3S1,EC
553,R131038,VLSI,EC3103,E3S1,EC
554,R131046,Digital Communications,EC3102,E3S1,EC
555,R131046,Digital Communications Lab,EC3702,E3S1,EC
556,R131046,VLSI,EC3103,E3S1,EC
557,R131054,Business Organization and Management,BM3103,E3S1,EC
558,R131054,Digital Communications,EC3102,E3S1,EC
559,R131054,Digital Communications Lab,EC3702,E3S1,EC
560,R131054,Linear Control Systems,EC3101,E3S1,EC
561,R131054,Mini Project - I,EC3700,E3S1,EC
562,R131054,VLSI,EC3103,E3S1,EC
563,R131054,VLSI Lab,EC3703,E3S1,EC
564,R131056,Linear Control Systems,EC3101,E3S1,EC
565,R131131,Linear Control Systems,EC3101,E3S1,EC
566,R131133,Linear Control Systems,EC3101,E3S1,EC
567,R131251,Linear Control Systems,EC3101,E3S1,EC
568,R131286,Linear Control Systems,EC3101,E3S1,EC
569,R131306,Digital Communications,EC3102,E3S1,EC
570,R131306,Linear Control Systems,EC3101,E3S1,EC
571,R131314,Digital Communications,EC3102,E3S1,EC
572,R131314,Digital Communications Lab,EC3702,E3S1,EC
573,R131314,VLSI,EC3103,E3S1,EC
574,R131317,Business Organization and Management,BM3103,E3S1,EC
575,R131318,Digital Communications,EC3102,E3S1,EC
576,R131333,Digital Communications,EC3102,E3S1,EC
577,R131333,Linear Control Systems,EC3101,E3S1,EC
578,R131379,Linear Control Systems,EC3101,E3S1,EC
579,R131533,Linear Control Systems,EC3101,E3S1,EC
580,R131648,VLSI,EC3103,E3S1,EC
581,R131792,Digital Communications,EC3102,E3S1,EC
582,R131792,Linear Control Systems,EC3101,E3S1,EC
583,R131806,Business Organization and Management,BM3103,E3S1,EC
584,R131806,Digital Communications,EC3102,E3S1,EC
585,R131806,Linear Control Systems,EC3101,E3S1,EC
586,R131813,VLSI,EC3103,E3S1,EC
587,R131838,Digital Communications Lab,EC3702,E3S1,EC
588,R131838,VLSI Lab,EC3703,E3S1,EC
589,R131843,Business Organization and Management,BM3103,E3S1,EC
590,R131843,Digital Communications,EC3102,E3S1,EC
591,R131843,Linear Control Systems,EC3101,E3S1,EC
592,R131843,VLSI,EC3103,E3S1,EC
593,R131849,Digital Communications,EC3102,E3S1,EC
594,R131849,Linear Control Systems,EC3101,E3S1,EC
595,R131849,VLSI,EC3103,E3S1,EC
596,R131859,Business Organization and Management,BM3103,E3S1,EC
597,R131923,Digital Communications,EC3102,E3S1,EC
598,R131923,Digital Communications Lab,EC3702,E3S1,EC
599,R131923,VLSI,EC3103,E3S1,EC
600,R131934,Digital Communications,EC3102,E3S1,EC
601,R131934,Linear Control Systems,EC3101,E3S1,EC
602,R131934,VLSI,EC3103,E3S1,EC
603,R131941,Digital Communications,EC3102,E3S1,EC
604,R131941,Digital Communications Lab,EC3702,E3S1,EC
605,R131941,Linear Control Systems,EC3101,E3S1,EC
606,R131979,VLSI,EC3103,E3S1,EC
607,R131634,Programming and Datastructures,CS1201,E1S1,ME
608,R131634,Engineering Mathematics-I,MA1101,E1S1,ME
609,R131685,Programming and Datastructures,CS1201,E1S1,ME
610,R131946,Programming and Datastructures,CS1201,E1S1,ME
611,R131946,Programming and Datastructures Lab,CS1701,E1S1,ME
612,R131946,Workshop ,ME1102,E1S1,ME
613,R131946,Engineering Drawing and Computer Drafting,CE1101,E1S1,ME
614,R131946,Engineering Mechanics,ME1101,E1S1,ME
615,R131946,Engineering Mathematics-I,MA1101,E1S1,ME
616,R131974,Programming and Datastructures,CS1201,E1S1,ME
617,R131974,Programming and Datastructures Lab,CS1701,E1S1,ME
618,R131974,Workshop ,ME1102,E1S1,ME
619,R131974,Engineering Drawing and Computer Drafting,CE1101,E1S1,ME
620,R131974,Engineering Mechanics,ME1101,E1S1,ME
621,R131974,Engineering Mathematics-I,MA1101,E1S1,ME
622,R121532,Fluid Mechanics,ME2202,E2S1,ME
623,R131037,Basic Electronics,EC2101,E2S1,ME
624,R131093,Fluid Mechanics,ME2202,E2S1,ME
625,R131196,Basic Electronics,EC2101,E2S1,ME
626,R131276,Basic Electronics,EC2101,E2S1,ME
627,R131276,Basic Electronics Lab,EC2701,E2S1,ME
628,R131276,Fluid Mechanics,ME2202,E2S1,ME
629,R131494,Basic Electronics,EC2101,E2S1,ME
630,R131495,Basic Electronics,EC2101,E2S1,ME
631,R131495,Fluid Mechanics,ME2202,E2S1,ME
632,R131539,Fluid Mechanics,ME2202,E2S1,ME
633,R131539,Kinematics of Machines Lab,ME2702,E2S1,ME
634,R131634,Basic Electronics,EC2101,E2S1,ME
635,R131634,Basic Electronics Lab,EC2701,E2S1,ME
636,R131634,Fluid Mechanics,ME2202,E2S1,ME
637,R131634,Fluid Mechanics Lab,ME2802,E2S1,ME
638,R131634,Kinematics of Machines ,ME2101,E2S1,ME
639,R131634,Kinematics of Machines Lab,ME2702,E2S1,ME
640,R131634,Machine Drawing,ME2801,E2S1,ME
641,R131634,Manufacturing Processes,ME3101,E2S1,ME
642,R131685,Basic Electronics,EC2101,E2S1,ME
643,R131685,Basic Electronics Lab,EC2701,E2S1,ME
644,R131685,Fluid Mechanics,ME2202,E2S1,ME
645,R131685,Machine Drawing,ME2801,E2S1,ME
646,R131685,Manufacturing Processes,ME3101,E2S1,ME
647,R131717,Basic Electronics,EC2101,E2S1,ME
648,R131717,Fluid Mechanics,ME2202,E2S1,ME
649,R131827,Kinematics of Machines Lab,ME2702,E2S1,ME
650,R131946,Basic Electronics,EC2101,E2S1,ME
651,R131946,Basic Electronics Lab,EC2701,E2S1,ME
652,R131946,Fluid Mechanics,ME2202,E2S1,ME
653,R131946,Fluid Mechanics Lab,ME2802,E2S1,ME
654,R131946,Kinematics of Machines ,ME2101,E2S1,ME
655,R131946,Kinematics of Machines Lab,ME2702,E2S1,ME
656,R131946,Machine Drawing,ME2801,E2S1,ME
657,R131946,Manufacturing Processes,ME3101,E2S1,ME
658,R131994,Basic Electronics,EC2101,E2S1,ME
659,R131994,Fluid Mechanics,ME2202,E2S1,ME
660,R131196,Advanced Manufacturing Processes,ME4605,E3S1,ME
661,R131196,Meterolgy and Mechanical Measurements,ME3102,E3S1,ME
662,R131196,Mini Project - I,ME3700,E3S1,ME
663,R131276,Advanced Manufacturing Processes,ME4605,E3S1,ME
664,R131276,Thermal Engineering - II,ME4501,E3S1,ME
665,R131495,Advanced Manufacturing Processes,ME4605,E3S1,ME
666,R131538,Thermal Engineering - II,ME4501,E3S1,ME
667,R131634,Advanced Manufacturing Processes,ME4605,E3S1,ME
668,R131634,Meterolgy and Mechanical Measurements,ME3102,E3S1,ME
669,R131634,Meterolgy and Mechanical Measurements Lab,ME3103,E3S1,ME
670,R131634,Mini Project - I,ME3700,E3S1,ME
671,R131634,Operations Research,ME4615,E3S1,ME
672,R131634,Thermal Engineering - II,ME4501,E3S1,ME
673,R131827,Advanced Manufacturing Processes,ME4605,E3S1,ME
674,R131994,Mini Project - I,ME3700,E3S1,ME
675,R131122,Engineering Chemistry,CY1201,E1S1,MM
676,R131122,Engineering Chemistry Lab,CY1801,E1S1,MM
677,R131122,Engineering Mechanics,ME1101,E1S1,MM
678,R131122,Workshop,ME1102,E1S1,MM
679,R131122,Fourier Analysis & Partial Differential Equations,MA2006,E1S1,MM
680,R131122,Engineering Physics,PH1101,E1S1,MM
681,R131122,Engineering Physics Lab,PH1701,E1S1,MM
682,R131025,Probability and Statistics,MA1203,E2S1,MM
